order_date,product_name,region,province,city,supplier,type,customer_name,name,order_num,order_amount,send_num,send_amount,book_num,book_amount
2014-06-25,软件工程,华东,江苏,南京,当当网,图书,艾德高科技,张颖,17,1003,15,885,27,1593
2014-06-26,成功学,华东,上海,上海,明基,图书,迈多贸易,郑建杰,40,1560,38,1482,50,1950
2014-06-27,英语教材,华东,上海,上海,京东商城,图书,迈多贸易,郑建杰,20,1980,18,1782,30,2970
2014-06-28,卡片相机,华北,河北,石家庄,奥林巴斯,手机数码,百达电子,孙家鑫,25,27500,23,25300,35,38500
2014-06-29,健身车,华北,河北,石家庄,杰朴森,运动户外,百达电子,郑建杰,30,38970,28,36372,40,51960
2014-06-30,化妆大全,华北,河北,石家庄,当当网,图书,百达电子,郑建杰,60,5880,58,5684,70,6860
2014-07-01,考勤机,华北,河北,石家庄,纽曼,电脑办公,百达电子,郑建杰,15,5250,13,4550,25,8750
2014-07-02,复读机,华北,北京,北京,步步高,电脑办公,凯诚国际顾问公司,朱玉,24,3816,22,3498,34,5406
2014-07-03,天文望远镜,华北,北京,北京,佳能,电脑办公,凯诚国际顾问公司,郑建杰,25,10750,23,9890,35,15050
2014-07-04,电脑桌,华北,北京,北京,优雅主妇,家居厨具,凯诚国际顾问公司,孙家鑫,25,7450,23,6854,35,10430
2014-07-05,微单数码相机,华东,江苏,南京,索尼,手机数码,艾德高科技,孙林,36,158364,34,149566,46,202354
2014-07-06,三人帐篷,华东,江苏,南京,京东商城,运动户外,艾德高科技,孙林,24,11952,22,10956,34,16932
2014-07-07,一体机,华东,江苏,南京,万利达,电脑办公,艾德高科技,高爽,14,55986,12,47988,24,95976
2014-07-08,微波炉,华北,天津,天津,松下,家用电器,上河工业,王伟,20,9980,18,8982,30,14970
2014-07-09,洗衣机,华北,天津,天津,西门子,家用电器,上河工业,赵健,20,21980,18,19782,30,32970
2014-07-10,电饼铛,华东,江苏,南京,美的,家用电器,千固,李伟豪,20,7960,18,7164,30,11940
2014-07-11,汽车坐垫,华东,江苏,南京,墨菲斯卡,汽车用品,千固,刘伟力,12,1188,10,990,22,2178
2014-07-12,运动手表,华东,江苏,南京,索尼,运动户外,千固,李伟豪,25,21725,23,19987,35,30415
2014-07-13,单反数码相机套机,华北,天津,天津,尼康,手机数码,文成,郑建杰,11,98989,9,80991,21,188979
2014-07-14,儿童套装,华东,江西,南昌,Nike,服装箱包,瑞栈工艺,王伟,20,7980,18,7182,30,11970
2014-07-15,电饭煲,华东,江西,南昌,万利达,家用电器,瑞栈工艺,王伟,50,9900,48,9504,60,11880
2014-07-16,健身服,西南,重庆,重庆,杰朴森,服装箱包,凯诚国际顾问公司,金士鹏,20,17980,18,16182,30,26970
2014-07-17,三防手机,东北,辽宁,大连,探路者,手机数码,和福建设,王伟,24,119928,22,109934,34,169898
2014-07-18,天文望远镜,东北,辽宁,大连,佳能,电脑办公,和福建设,王伟,25,10750,23,9890,35,15050
2014-07-19,电压力锅,东北,辽宁,大连,明基,家用电器,和福建设,王伟,25,5975,23,5497,35,8365
2014-07-20,复读机,华北,天津,天津,步步高,电脑办公,保信人寿,刘力,25,3975,23,3657,35,5565
2014-07-21,旅行背包,华北,天津,天津,奴曼妮,服装箱包,保信人寿,刘力,28,19572,26,18174,38,26562
2014-07-22,单反数码相机套机,华北,天津,天津,尼康,手机数码,保信人寿,刘力,30,269970,28,251972,40,359960
2014-07-23,沙发,华北,天津,天津,好事达,家居厨具,建国科技,宋广伟,26,62088,24,57312,36,85968
2014-07-24,一次性纸杯,华北,天津,天津,好事达,家居厨具,建国科技,赵军,90,1701,88,1663.2,100,1890
2014-07-25,汽车香水,华北,天津,天津,京东商城,汽车用品,建国科技,赵军,20,1100,18,990,30,1650
2014-07-26,电饼铛,东北,辽宁,大连,美的,家用电器,宇欣实业,李丽,22,8756,20,7960,32,12736
2014-07-27,MP3,东北,辽宁,大连,魅族,手机数码,宇欣实业,张颖,35,11865,33,11187,45,15255
2014-07-28,功放,华东,江苏,南京,尼康,手机数码,千固,李伟豪,20,31960,18,28764,30,47940
2014-07-29,电烤箱,华东,江苏,南京,三星,家用电器,千固,李伟豪,20,3980,18,3582,30,5970
2014-07-30,笔记本电脑,华东,江苏,南京,联想,电脑办公,千固,李伟豪,18,107982,16,95984,28,167972
2014-07-31,车载MP3,华东,江苏,南京,纽曼,汽车用品,千固,刘伟力,30,8070,28,7532,40,10760
2014-08-01,不粘炒锅,华北,天津,天津,苏泊尔,家居厨具,大钰贸易,王伟,26,5174,24,4776,36,7164
2014-08-02,洗衣机,华南,海南,海口,西门子,家用电器,仪和贸易,郑建杰,30,32970,28,30772,40,43960
2014-08-03,考勤机,华南,海南,海口,纽曼,电脑办公,仪和贸易,朱玉,20,7000,18,6300,30,10500
2014-08-04,打印机,华北,天津,天津,佳能,电脑办公,永业房屋,李伟豪,40,31960,38,30362,50,39950
2014-08-05,洗衣机,华北,天津,天津,西门子,家用电器,永业房屋,李伟豪,30,32970,28,30772,40,43960
2014-08-06,单反数码相机套机,华北,天津,天津,尼康,手机数码,永业房屋,李伟豪,60,539940,58,521942,70,629930
2014-08-07,考勤机,华北,天津,天津,纽曼,电脑办公,永业房屋,刘伟力,25,8750,23,8050,35,12250
2014-08-08,衣架,西北,甘肃,兰州,好事达,家居厨具,阳林,金士鹏,20,3580,18,3222,30,5370
2014-08-09,功放,西北,甘肃,兰州,尼康,手机数码,阳林,金士鹏,20,31960,18,28764,30,47940
2014-08-10,电烤箱,华东,福建,厦门,三星,家用电器,威航货运有限公司,王伟,27,5373,25,4975,37,7363
2014-08-11,电磁炉,华东,福建,厦门,京东商城,家用电器,威航货运有限公司,赵健,20,7980,18,7182,30,11970
2014-08-12,儿童套装,东北,辽宁,大连,Nike,服装箱包,学仁贸易,李伟豪,30,11970,28,11172,40,15960
2014-08-13,液晶电视,华东,江苏,南京,松下,家用电器,昇昕股份有限公司,张颖,20,99980,18,89982,30,149970
2014-08-14,健身车,华东,江苏,南京,杰朴森,运动户外,昇昕股份有限公司,张颖,16,20784,14,18186,26,33774
2014-08-15,考勤机,华北,北京,北京,纽曼,电脑办公,伸格公司,孙林,13,4550,11,3850,23,8050
2014-08-16,电压力锅,华北,北京,北京,明基,家用电器,伸格公司,高爽,16,3824,14,3346,26,6214
2014-08-17,储藏箱6件套,西南,四川,成都,美达斯,家居厨具,富泰人寿,赵军,20,3780,18,3402,30,5670
2014-08-18,运动鞋,西南,四川,成都,Nike,服装箱包,富泰人寿,赵军,25,22475,23,20677,35,31465
2014-08-19,电脑桌,西南,四川,成都,优雅主妇,家居厨具,富泰人寿,赵军,40,11920,38,11324,50,14900
2014-08-20,汽车香水,西南,四川,成都,京东商城,汽车用品,富泰人寿,宋广伟,55,3025,53,2915,65,3575
2014-08-21,功放,华东,山东,青岛,尼康,手机数码,五洲信托,马明,22,35156,20,31960,32,51136
2014-08-22,电压力锅,华东,山东,青岛,明基,家用电器,五洲信托,刘力,19,4541,17,4063,29,6931
2014-08-23,打印机,华东,江苏,常州,佳能,电脑办公,世邦,张颖,22,17578,20,15980,32,25568
2014-08-24,健身的意义,华东,江苏,常州,杰朴森,图书,世邦,张颖,20,500,18,450,30,750
2014-08-25,沙发,华北,河北,石家庄,好事达,家居厨具,国皓,孙林,35,83580,33,78804,45,107460
2014-08-26,微单数码相机,华北,天津,天津,索尼,手机数码,祥通,李丽,25,109975,23,101177,35,153965
2014-08-27,冰箱,华北,天津,天津,西门子,家用电器,祥通,李丽,21,39648,19,35872,31,58528
2014-08-28,平板电脑,华北,河北,秦皇岛,步步高,电脑办公,大东补习班,张雪眉,15,38985,13,33787,25,64975
2014-08-29,电饼铛,华北,北京,北京,美的,家用电器,鑫增贸易,金娜娜,20,7960,18,7164,30,11940
2014-08-30,对讲机,华北,北京,北京,雷曼克斯,汽车用品,鑫增贸易,张雪眉,20,7180,18,6462,30,10770
2014-08-31,床单四件套,华北,北京,北京,优雅主妇,家居厨具,鑫增贸易,金娜娜,21,12579,19,11381,31,18569
2014-09-01,空气净化器,东北,辽宁,大连,雷曼克斯,汽车用品,亚太公司,郑建杰,16,944,14,826,26,1534
2014-09-02,床单四件套,东北,辽宁,大连,优雅主妇,家居厨具,亚太公司,郑建杰,30,17970,28,16772,40,23960
2014-09-03,扫描仪,东北,辽宁,大连,步步高,电脑办公,亚太公司,孙家鑫,24,21360,22,19580,34,30260
2014-09-04,液晶电视,华东,山东,济南,松下,家用电器,汉光企管,李伟豪,18,89982,16,79984,28,139972
2014-09-05,洗衣机,华东,山东,济南,西门子,家用电器,汉光企管,李伟豪,18,19782,16,17584,28,30772
2014-09-06,三防手机,华东,山东,济南,探路者,手机数码,池春建设,王伟,27,134919,25,124925,37,184889
2014-09-07,天文望远镜,华东,山东,济南,佳能,电脑办公,池春建设,王伟,20,8600,18,7740,30,12900
2014-09-08,GPS导航,华东,山东,济南,三星,汽车用品,池春建设,赵健,26,25974,24,23976,36,35964
2014-09-09,毛呢外套女,华东,山东,济南,京东商城,服装箱包,池春建设,王伟,33,39567,31,37169,43,51557
2014-09-10,多功能刀,华北,北京,北京,雷曼克斯,运动户外,一诠精密工业,高爽,20,2580,18,2322,30,3870
2014-09-11,沙发,华北,北京,北京,好事达,家居厨具,一诠精密工业,孙林,19,45372,17,40596,29,69252
2014-09-12,健身的意义,华北,北京,北京,杰朴森,图书,一诠精密工业,孙林,19,475,17,425,29,725
2014-09-13,英语教材,华东,浙江,温州?,京东商城,图书,亚太公司,张颖,18,1782,16,1584,28,2772
2014-09-14,卡片相机,华东,浙江,温州?,奥林巴斯,手机数码,亚太公司,张颖,20,22000,18,19800,30,33000
2014-09-15,电脑桌,西北,甘肃,兰州,优雅主妇,家居厨具,东南实业,李丽,25,7450,23,6854,35,10430
2014-09-16,电压力锅,西北,甘肃,兰州,明基,家用电器,东南实业,张颖,12,2868,10,2390,22,5258
2014-09-17,液晶电视,西北,陕西,西安,松下,家用电器,正人资源,张媛媛,16,79984,14,69986,26,129974
2014-09-18,运动鞋,西北,陕西,西安,Nike,服装箱包,正人资源,金士鹏,24,21576,22,19778,34,30566
2014-09-19,毛呢外套女,西北,陕西,西安,京东商城,服装箱包,正人资源,金士鹏,30,35970,28,33572,40,47960
2014-09-20,三防手机,华东,江苏,南京,探路者,手机数码,通恒机械,张雪眉,16,79952,14,69958,26,129922
2014-09-21,台式机,华东,江苏,南京,联想,电脑办公,通恒机械,金娜娜,40,183960,38,174762,50,229950
2014-09-22,电饭煲,华东,江苏,南京,万利达,家用电器,通恒机械,张雪眉,21,4158,19,3762,31,6138
2014-09-23,榨汁机,华北,河北,石家庄,美的,家用电器,保信人寿,李伟豪,14,1526,12,1308,24,2616
2014-09-24,迷你音响,华北,河北,石家庄,奴曼妮,手机数码,保信人寿,刘伟力,25,19950,23,18354,35,27930
2014-09-25,CDMA3G手机,华北,河北,石家庄,OPPO,手机数码,保信人寿,李伟豪,50,249850,48,239856,60,299820
2014-09-26,长焦数码相机,西南,重庆,重庆,富士,手机数码,亚太公司,李伟豪,30,59970,28,55972,40,79960
2014-09-27,一次性纸杯,西南,重庆,重庆,好事达,家居厨具,亚太公司,李伟豪,25,472.5,23,434.7,35,661.5
2014-09-28,天文望远镜,东北,辽宁,大连,佳能,电脑办公,保信人寿,郑建杰,16,6880,14,6020,26,11180
2014-09-29,冰箱,东北,辽宁,大连,西门子,家用电器,保信人寿,郑建杰,20,37760,18,33984,30,56640
2014-09-30,台式机,华东,江苏,南京,联想,电脑办公,嘉业,高爽,30,137970,28,128772,40,183960
2014-10-01,电脑桌,华东,江苏,南京,优雅主妇,家居厨具,嘉业,孙林,22,6556,20,5960,32,9536
2014-10-02,一体机,华北,河北,秦皇岛,万利达,电脑办公,宇欣实业,刘力,24,95976,22,87978,34,135966
2014-10-03,床单四件套,华北,河北,秦皇岛,优雅主妇,家居厨具,宇欣实业,刘力,40,23960,38,22762,50,29950
2014-10-04,单反数码相机套机,华北,天津,天津,尼康,手机数码,春永建设,李丽,20,179980,18,161982,30,269970
2014-10-05,微波炉,华中,湖北,武汉,松下,家用电器,椅天文化事业,金士鹏,35,17465,33,16467,45,22455
2014-10-06,汽车香水,华中,湖北,武汉,京东商城,汽车用品,椅天文化事业,金士鹏,30,1650,28,1540,40,2200
2014-10-07,上网本,华东,江苏,南京,步步高,电脑办公,光明杂志,李伟豪,24,74376,22,68178,34,105366
2014-10-08,单反数码相机套机,华东,江苏,南京,尼康,手机数码,光明杂志,刘伟力,20,179980,18,161982,30,269970
2014-10-09,健身车,华东,江苏,南京,杰朴森,运动户外,光明杂志,李伟豪,13,16887,11,14289,23,29877
2014-10-10,电饼铛,华北,天津,天津,美的,家用电器,保信人寿,朱玉,20,7960,18,7164,30,11940
2014-10-11,电源转换器,华北,天津,天津,美的,汽车用品,保信人寿,郑建杰,20,700,18,630,30,1050
2014-10-12,化妆大全,华北,天津,天津,当当网,图书,保信人寿,郑建杰,30,2940,28,2744,40,3920
2014-10-13,电压力锅,华北,天津,天津,明基,家用电器,保信人寿,孙家鑫,60,14340,58,13862,70,16730
2014-10-14,储藏箱6件套,东北,吉林,长春,美达斯,家居厨具,远东开发,张颖,15,2835,13,2457,25,4725
2014-10-15,健身车,东北,吉林,长春,杰朴森,运动户外,远东开发,张颖,25,32475,23,29877,35,45465
2014-10-16,运动手表,东北,吉林,长春,索尼,运动户外,远东开发,李丽,26,22594,24,20856,36,31284
2014-10-17,复读机,东北,辽宁,大连,步步高,电脑办公,留学服务中心,王伟,25,3975,23,3657,35,5565
2014-10-18,打印机,东北,辽宁,大连,佳能,电脑办公,留学服务中心,王伟,30,23970,28,22372,40,31960
2014-10-19,软件工程,东北,辽宁,大连,当当网,图书,留学服务中心,赵健,24,1416,22,1298,34,2006
2014-10-20,电脑桌,东北,辽宁,大连,优雅主妇,家居厨具,友恒信托,马明,30,8940,28,8344,40,11920
2014-10-21,移动3G手机,东北,辽宁,大连,OPPO,手机数码,友恒信托,刘力,20,99940,18,89946,30,149910
2014-10-22,储藏箱6件套,华东,江西,南昌,美达斯,家居厨具,顶上系统,孙林,25,4725,23,4347,35,6615
2014-10-23,投影仪,华东,江西,南昌,明基,电脑办公,顶上系统,孙林,28,92372,26,85774,38,125362
2014-10-24,电脑桌,华东,上海,上海,优雅主妇,家居厨具,远东开发,金士鹏,60,17880,58,17284,70,20860
2014-10-25,扫描仪,华东,上海,上海,步步高,电脑办公,远东开发,金士鹏,30,26700,28,24920,40,35600
2014-10-26,电磁炉,华东,上海,上海,京东商城,家用电器,远东开发,张媛媛,36,14364,34,13566,46,18354
2014-10-27,GPS导航,华东,江苏,南京,三星,汽车用品,康浦,刘力,25,24975,23,22977,35,34965
2014-10-28,汽车香水,华东,江苏,南京,京东商城,汽车用品,康浦,刘力,17,935,15,825,27,1485
2014-10-29,天文望远镜,华北,天津,天津,佳能,电脑办公,广通,刘伟力,60,25800,58,24940,70,30100
2014-10-30,男士钱包,华北,天津,天津,三星,服装箱包,广通,李伟豪,20,7980,18,7182,30,11970
2014-10-31,汽车坐垫,华中,湖北,武汉,墨菲斯卡,汽车用品,池春建设,郑建杰,25,2475,23,2277,35,3465
2014-11-01,故障应急箱,华中,湖北,武汉,墨菲斯卡,汽车用品,池春建设,孙家鑫,20,11980,18,10782,30,17970
2014-11-02,刀具7件套,华中,湖北,武汉,苏泊尔,家居厨具,池春建设,郑建杰,20,4780,18,4302,30,7170
2014-11-03,儿童套装,华北,天津,天津,Nike,服装箱包,同恒,朱玉,30,11970,28,11172,40,15960
2014-11-04,旅行背包,西南,云南,昆明,奴曼妮,服装箱包,和福建设,李伟豪,20,13980,18,12582,30,20970
2014-11-05,功放,西南,云南,昆明,尼康,手机数码,和福建设,刘伟力,20,31960,18,28764,30,47940
2014-11-06,汽车香水,西南,云南,昆明,京东商城,汽车用品,和福建设,李伟豪,15,825,13,715,25,1375
2014-11-07,沙发,华北,河北,石家庄,好事达,家居厨具,亚太公司,金士鹏,20,47760,18,42984,30,71640
2014-11-08,儿童套装,华北,天津,天津,Nike,服装箱包,幸义房屋,金士鹏,24,9576,22,8778,34,13566
2014-11-09,一次性纸杯,华北,天津,天津,好事达,家居厨具,幸义房屋,金士鹏,25,472.5,23,434.7,35,661.5
2014-11-10,汽车香水,华北,天津,天津,京东商城,汽车用品,幸义房屋,金士鹏,25,1375,23,1265,35,1925
2014-11-11,空调,华北,河北,张家口,格兰仕,家用电器,远东开发,刘力,24,57576,22,52778,34,81566
2014-11-12,单反数码相机套机,华北,河北,张家口,尼康,手机数码,远东开发,马明,15,134985,13,116987,25,224975
2014-11-13,男士钱包,华北,河北,张家口,三星,服装箱包,远东开发,刘力,30,11970,28,11172,40,15960
2014-11-14,三人帐篷,华北,北京,北京,京东商城,运动户外,富泰人寿,郑建杰,20,9960,18,8964,30,14940
2014-11-15,一体机,华北,北京,北京,万利达,电脑办公,富泰人寿,郑建杰,25,99975,23,91977,35,139965
2014-11-16,防盗锁,华东,福建,厦门,探路者,汽车用品,池春建设,高爽,22,4378,20,3980,32,6368
2014-11-17,三人帐篷,华东,福建,厦门,京东商城,运动户外,池春建设,孙林,18,8964,16,7968,28,13944
2014-11-18,软件工程,华北,天津,天津,当当网,图书,森通,张雪眉,20,1180,18,1062,30,1770
2014-11-19,MP4,华东,江苏,常州,魅族,手机数码,就业广兑,王伟,21,18879,19,17081,31,27869
2014-11-20,健身的意义,华东,江苏,常州,杰朴森,图书,就业广兑,王伟,16,400,14,350,26,650
2014-11-21,面包机,华东,江苏,常州,松下,家用电器,就业广兑,王伟,30,3270,28,3052,40,4360
2014-11-22,冲锋衣,华中,湖南,长沙,探路者,运动户外,师大贸易,孙林,70,32130,68,31212,80,36720
2014-11-23,汽车坐垫,华中,湖南,长沙,墨菲斯卡,汽车用品,师大贸易,孙林,20,1980,18,1782,30,2970
2014-11-24,电饼铛,西南,重庆,重庆,美的,家用电器,椅天文化事业,朱玉,22,8756,20,7960,32,12736
2014-11-25,上网本,西南,重庆,重庆,步步高,电脑办公,椅天文化事业,郑建杰,22,68178,20,61980,32,99168
2014-11-26,健身的意义,西南,重庆,重庆,杰朴森,图书,椅天文化事业,孙家鑫,20,500,18,450,30,750
2014-11-27,车载MP3,西南,重庆,重庆,纽曼,汽车用品,椅天文化事业,郑建杰,25,6725,23,6187,35,9415
2014-11-28,考勤机,华东,山东,济南,纽曼,电脑办公,华科,李伟豪,13,4550,11,3850,23,8050
2014-11-29,天文望远镜,华北,天津,天津,佳能,电脑办公,永业房屋,金娜娜,28,12040,26,11180,38,16340
2014-11-30,电压力锅,华北,天津,天津,明基,家用电器,永业房屋,张雪眉,24,5736,22,5258,34,8126
2014-12-01,电烤箱,西南,重庆,重庆,三星,家用电器,坦森行贸易,张媛媛,25,4975,23,4577,35,6965
2014-12-02,笔记本电脑,西南,重庆,重庆,联想,电脑办公,坦森行贸易,金士鹏,25,149975,23,137977,35,209965
2014-12-03,三防手机,华中,湖南,长沙,探路者,手机数码,一诠精密工业,张颖,20,99940,18,89946,30,149910
2014-12-04,冰箱,华中,湖南,长沙,西门子,家用电器,一诠精密工业,李丽,20,37760,18,33984,30,56640
2014-12-05,三人帐篷,华北,河北,秦皇岛,京东商城,运动户外,森通,孙家鑫,13,6474,11,5478,23,11454
2014-12-06,英语教材,东北,辽宁,大连,京东商城,图书,大钰贸易,高爽,36,3564,34,3366,46,4554
2014-12-07,电磁炉,东北,辽宁,大连,京东商城,家用电器,大钰贸易,孙林,36,14364,34,13566,46,18354
2014-12-08,汽车天线,华北,河北,石家庄,墨菲斯卡,汽车用品,祥通,郑建杰,50,3450,48,3312,60,4140
2014-12-09,多功能刀,华北,河北,石家庄,雷曼克斯,运动户外,祥通,朱玉,50,6450,48,6192,60,7740
2014-12-10,对讲机,华北,河北,石家庄,雷曼克斯,汽车用品,祥通,郑建杰,20,7180,18,6462,30,10770
2014-12-11,空调,华北,天津,天津,格兰仕,家用电器,红阳事业,金士鹏,20,47980,18,43182,30,71970
2014-12-12,MP3,华北,天津,天津,魅族,手机数码,红阳事业,金士鹏,19,6441,17,5763,29,9831
2014-12-13,台式机,华北,天津,天津,联想,电脑办公,红阳事业,金士鹏,16,73584,14,64386,26,119574
2014-12-14,床单四件套,华北,天津,天津,优雅主妇,家居厨具,红阳事业,金士鹏,22,13178,20,11980,32,19168
2014-12-15,上网本,华北,天津,天津,步步高,电脑办公,凯旋科技,张媛媛,40,123960,38,117762,50,154950
2014-12-16,衣架,华北,天津,天津,好事达,家居厨具,凯旋科技,金士鹏,50,8950,48,8592,60,10740
2014-12-17,车载MP3,华北,天津,天津,纽曼,汽车用品,凯旋科技,金士鹏,25,6725,23,6187,35,9415
2014-12-18,平板电脑,华北,天津,天津,步步高,电脑办公,正人资源,李伟豪,39,101361,37,96163,49,127351
2014-12-19,三人帐篷,华北,天津,天津,京东商城,运动户外,正人资源,刘伟力,35,17430,33,16434,45,22410
2014-12-20,儿童套装,华北,天津,天津,Nike,服装箱包,正人资源,李伟豪,70,27930,68,27132,80,31920
2014-12-21,汽车坐垫,华北,天津,天津,墨菲斯卡,汽车用品,正人资源,李伟豪,39,3861,37,3663,49,4851
2014-12-22,电磁炉,华北,天津,天津,京东商城,家用电器,正人资源,李伟豪,50,19950,48,19152,60,23940
2014-12-23,单反操作指南,东北,吉林,长春,索尼,图书,高新园工会,赵健,26,1534,24,1416,36,2124
2014-12-24,投影仪,东北,吉林,长春,明基,电脑办公,高新园工会,王伟,50,164950,48,158352,60,197940
2014-12-25,打印复印一体机,东北,吉林,长春,佳能,电脑办公,高新园工会,王伟,120,479880,117,467883,130,519870
2014-12-26,不粘炒锅,东北,吉林,长春,苏泊尔,家居厨具,高新园工会,王伟,26,5174,24,4776,36,7164
2014-12-27,床单四件套,东北,吉林,长春,优雅主妇,家居厨具,高新园工会,王伟,84,50316,82,49118,94,56306
2014-12-28,迷你音响,华南,海南,海口,奴曼妮,手机数码,师大贸易,王伟,25,19950,23,18354,35,27930
2014-12-29,功放,华南,海南,海口,尼康,手机数码,师大贸易,王伟,80,127840,78,124644,90,143820
2014-12-30,男士钱包,华南,海南,海口,三星,服装箱包,师大贸易,赵健,20,7980,18,7182,30,11970
2014-12-31,健身服,华东,江苏,南京,杰朴森,服装箱包,富同企业,李伟豪,16,14384,14,12586,26,23374
2015-01-01,电脑桌,华东,江苏,南京,优雅主妇,家居厨具,富同企业,李伟豪,14,4172,12,3576,24,7152
2015-01-02,电压力锅,华东,江苏,南京,明基,家用电器,富同企业,刘伟力,16,3824,14,3346,26,6214
2015-01-03,空调,华东,江西,南昌,格兰仕,家用电器,协昌妮绒有限公司,郑建杰,15,35985,13,31187,25,59975
2015-01-04,洗衣机,华东,江西,南昌,西门子,家用电器,协昌妮绒有限公司,郑建杰,25,27475,23,25277,35,38465
2015-01-05,GPS导航,华东,江西,南昌,三星,汽车用品,协昌妮绒有限公司,朱玉,19,18981,17,16983,29,28971
2015-01-06,微单数码相机,西北,甘肃,兰州,索尼,手机数码,浩天旅行社,孙林,26,114374,24,105576,36,158364
2015-01-07,儿童套装,西北,甘肃,兰州,Nike,服装箱包,浩天旅行社,孙林,40,15960,38,15162,50,19950
2015-01-08,床单四件套,西北,甘肃,兰州,优雅主妇,家居厨具,浩天旅行社,孙林,20,11980,18,10782,30,17970
2015-01-09,空调,东北,辽宁,大连,格兰仕,家用电器,汉光企管,金士鹏,18,43182,16,38384,28,67172
2015-01-10,健身的意义,东北,辽宁,大连,杰朴森,图书,汉光企管,张媛媛,15,375,13,325,25,625
2015-01-11,液晶电视,华中,湖北,武汉,松下,家用电器,威航货运有限公司,刘力,13,64987,11,54989,23,114977
2015-01-12,功放,华中,湖北,武汉,尼康,手机数码,威航货运有限公司,马明,20,31960,18,28764,30,47940
2015-01-13,扫描仪,华中,湖北,武汉,步步高,电脑办公,威航货运有限公司,刘力,16,14240,14,12460,26,23140
2015-01-14,榨汁机,华北,天津,天津,美的,家用电器,幸义房屋,郑建杰,40,4360,38,4142,50,5450
2015-01-15,对讲机,华北,天津,天津,雷曼克斯,汽车用品,幸义房屋,郑建杰,24,8616,22,7898,34,12206
2015-01-16,卡片相机,华北,天津,天津,奥林巴斯,手机数码,幸义房屋,孙家鑫,20,22000,18,19800,30,33000
2015-01-17,单反数码相机套机,华北,天津,天津,尼康,手机数码,幸义房屋,郑建杰,25,224975,23,206977,35,314965
2015-01-18,成功学,华东,江苏,南京,明基,图书,艾德高科技,金士鹏,25,975,23,897,35,1365
2015-01-19,平板电脑,华东,江苏,南京,步步高,电脑办公,艾德高科技,金士鹏,25,64975,23,59777,35,90965
2015-01-20,音乐手机,华东,江苏,南京,OPPO,手机数码,艾德高科技,张媛媛,28,22372,26,20774,38,30362
2015-01-21,功放,华东,江苏,南京,尼康,手机数码,艾德高科技,金士鹏,16,25568,14,22372,26,41548
2015-01-22,微单数码相机,西南,云南,昆明,索尼,手机数码,通恒机械,张颖,12,52788,10,43990,22,96778
2015-01-23,卡片相机,西南,云南,昆明,奥林巴斯,手机数码,通恒机械,张颖,20,22000,18,19800,30,33000
2015-01-24,电烤箱,西南,云南,昆明,三星,家用电器,通恒机械,张颖,60,11940,58,11542,70,13930
2015-01-25,软件工程,西南,云南,昆明,当当网,图书,通恒机械,李丽,25,1475,23,1357,35,2065
2015-01-26,CDMA3G手机,华东,山东,济南,OPPO,手机数码,祥通,张颖,30,149910,28,139916,40,199880
2015-01-27,单反数码相机套机,华东,山东,济南,尼康,手机数码,祥通,张颖,25,224975,23,206977,35,314965
2015-01-28,榨汁机,华北,河北,石家庄,美的,家用电器,升格企业,朱玉,18,1962,16,1744,28,3052
2015-01-29,三防手机,华北,河北,石家庄,探路者,手机数码,升格企业,郑建杰,20,99940,18,89946,30,149910
2015-01-30,儿童套装,华北,河北,石家庄,Nike,服装箱包,升格企业,孙家鑫,30,11970,28,11172,40,15960
2015-01-31,汽车天线,华中,湖南,长沙,墨菲斯卡,汽车用品,高新园工会,金士鹏,50,3450,48,3312,60,4140
2015-02-01,CDMA3G手机,华中,湖南,长沙,OPPO,手机数码,高新园工会,金士鹏,30,149910,28,139916,40,199880
2015-02-02,储藏箱6件套,华北,河北,张家口,美达斯,家居厨具,仪和贸易,高爽,13,2457,11,2079,23,4347
2015-02-03,不粘炒锅,华北,河北,张家口,苏泊尔,家居厨具,仪和贸易,孙林,18,3582,16,3184,28,5572
2015-02-04,一次性纸杯,华北,河北,张家口,好事达,家居厨具,仪和贸易,孙林,19,359.1,17,321.3,29,548.1
2015-02-05,化妆大全,华东,福建,厦门,当当网,图书,悦海,赵军,24,2352,22,2156,34,3332
2015-02-06,扫描仪,华东,福建,厦门,步步高,电脑办公,悦海,赵军,20,17800,18,16020,30,26700
2015-02-07,刀具7件套,华东,福建,厦门,苏泊尔,家居厨具,悦海,赵军,20,4780,18,4302,30,7170
2015-02-08,成功学,华北,天津,天津,明基,图书,顶上系统,李伟豪,40,1560,38,1482,50,1950
2015-02-09,电烤箱,华北,天津,天津,三星,家用电器,顶上系统,李伟豪,25,4975,23,4577,35,6965
2015-02-10,车载MP3,华北,天津,天津,纽曼,汽车用品,顶上系统,李伟豪,20,5380,18,4842,30,8070
2015-02-11,电饭煲,华北,天津,天津,万利达,家用电器,顶上系统,刘伟力,50,9900,48,9504,60,11880
2015-02-12,电脑桌,华东,江苏,常州,优雅主妇,家居厨具,利合材料,金士鹏,12,3576,10,2980,22,6556
2015-02-13,卡片相机,华东,江苏,南京,奥林巴斯,手机数码,中通,张媛媛,25,27500,23,25300,35,38500
2015-02-14,故障应急箱,华东,江苏,南京,墨菲斯卡,汽车用品,中通,金士鹏,24,14376,22,13178,34,20366
2015-02-15,汽车天线,西南,四川,成都,墨菲斯卡,汽车用品,五洲信托,刘力,50,3450,48,3312,60,4140
